ID Number,Assignment_Name,Assignment_Grade
673557,GOVT253Project 1,83
748240,SOCI865Assignment 2,66
955290,SOWK493Presentation,90
114505,GOVT542Assignment 2,84
741634,SOCI516Final Assessment,64
973337,GOVT090Assignment 1,68
564031,SOCI627Presentation,80
770440,SOCI884Project 1,86
956779,GOVT558Presentation,76
388137,SOCI871Presentation,86
607805,SOWK045Assignment 2,66
498216,SOCI934Final Assessment,100
331043,SOWK967Assignment 2,80
174800,GOVT964Project 1,75
986617,SOCI740Project 1,85
750390,GOVT624Assignment 1,90
438103,SOCI183Assignment 2,98
427711,SOWK705Assignment 1,72
883566,SOCI681Assignment 2,60
764497,GOVT870Presentation,93
269318,SOWK382Presentation,78
311713,SOWK244Assignment 2,82
742580,GOVT045Assignment 1,67
940045,GOVT605Assignment 2,71
488152,SOCI955Final Assessment,95
723824,SOWK722Assignment 1,73
584275,GOVT448Final Assessment,92
573858,SOCI424Assignment 1,91
671680,SOCI009Project 1,65
755959,SOCI153Assignment 1,60
696310,GOVT236Assignment 1,63
854571,GOVT764Project 1,99
183569,GOVT620Presentation,86
786128,SOWK990Final Assessment,98
635811,SOCI611Final Assessment,95
115586,SOWK924Assignment 1,70
748698,SOCI732Project 1,69
284396,SOCI300Presentation,82
802190,SOCI555Assignment 2,68
342567,SOCI708Assignment 1,83
680936,SOCI950Assignment 2,70
541737,GOVT623Project 1,87
362667,GOVT979Presentation,77
693979,SOWK289Presentation,72
234682,SOCI312Final Assessment,77
135247,SOCI647Assignment 2,94
560147,SOWK433Presentation,60
454392,GOVT285Assignment 1,85
635123,SOCI422Assignment 1,68
391403,SOCI047Final Assessment,92
558256,SOWK736Presentation,88
848193,SOWK723Project 1,83
410377,GOVT524Assignment 2,72
547927,GOVT286Project 1,86
782468,GOVT400Assignment 2,63
647974,GOVT568Assignment 1,82
973091,GOVT851Assignment 2,89
476441,GOVT067Final Assessment,73
872995,SOCI043Presentation,69
523290,GOVT381Project 1,82
153620,SOWK237Assignment 1,92
739565,SOWK216Project 1,99
637386,SOWK983Final Assessment,94
951351,SOCI785Presentation,63
177330,GOVT681Assignment 1,97
569762,SOWK078Assignment 2,97
697340,SOCI204Project 1,99
448343,SOWK558Presentation,68
773239,GOVT037Assignment 2,85
234270,GOVT193Final Assessment,67
981016,SOCI363Presentation,86
808791,SOCI078Assignment 1,60
639774,SOWK357Assignment 1,97
230019,SOCI439Assignment 1,67
551337,SOCI337Final Assessment,82
394065,SOCI787Presentation,71
643141,SOCI777Assignment 1,99
366047,GOVT196Assignment 1,66
540873,SOWK249Final Assessment,86
990412,SOWK178Assignment 1,66
574001,SOWK262Project 1,65
815839,SOWK989Assignment 2,82
471755,GOVT770Final Assessment,92
266926,GOVT706Presentation,76
878454,GOVT754Assignment 1,79
351050,SOCI757Final Assessment,73
380149,SOWK780Assignment 1,81
417065,GOVT497Assignment 1,92
880512,SOWK082Assignment 2,63
949659,GOVT771Project 1,69
903446,SOCI253Presentation,66
902193,SOCI992Assignment 1,93
622251,GOVT007Project 1,82
125414,SOCI120Final Assessment,61
939110,SOWK163Presentation,72
719189,SOCI910Assignment 2,94
778870,SOCI918Assignment 2,79
446440,GOVT573Assignment 1,88
402333,GOVT202Presentation,85
754540,GOVT693Final Assessment,81
937602,SOCI833Assignment 1,75
133098,SOCI243Assignment 1,70
678236,SOWK960Assignment 2,69
640794,SOWK598Project 1,99
892853,GOVT098Assignment 2,71
716825,GOVT192Assignment 1,60
245995,SOWK806Assignment 1,83
989087,GOVT708Assignment 2,96
948911,SOWK667Presentation,75
137081,SOCI167Final Assessment,91
887201,GOVT561Project 1,90
493836,SOCI745Final Assessment,80
974085,SOWK810Project 1,94
499893,SOCI435Project 1,60
999527,SOWK322Presentation,86
650177,GOVT029Final Assessment,61
710130,SOCI019Assignment 2,80
316138,SOCI115Project 1,73
994237,SOWK665Assignment 1,61
590264,SOCI658Assignment 2,61
780104,SOCI784Final Assessment,81
360891,SOCI957Final Assessment,75
920205,GOVT661Assignment 2,90
953682,GOVT281Project 1,95
537687,SOCI972Project 1,77
647856,SOCI058Project 1,89
128888,SOWK466Final Assessment,100
890416,SOCI074Project 1,89
506029,SOCI945Project 1,65
344481,SOCI814Assignment 2,89
840550,GOVT749Final Assessment,97
265793,GOVT832Presentation,93
597231,SOWK944Assignment 2,91
997229,SOWK177Assignment 1,85
832535,SOWK747Presentation,61
725381,GOVT017Assignment 2,70
701291,GOVT689Project 1,88
102344,SOWK932Assignment 2,94
620739,SOWK600Presentation,67
880591,GOVT311Project 1,96
375191,SOCI406Presentation,62
755173,SOCI943Final Assessment,96
264984,SOWK031Final Assessment,83
634901,GOVT617Assignment 1,73
587892,SOWK534Presentation,62
240011,GOVT726Presentation,66
361225,GOVT388Assignment 1,99
351868,SOWK222Final Assessment,74
333278,SOCI803Final Assessment,78
483951,GOVT154Final Assessment,97
598327,SOWK706Final Assessment,90
591983,SOCI362Assignment 2,92
362261,GOVT009Project 1,66
766178,SOWK665Project 1,66
798537,SOWK627Assignment 1,91
738639,SOCI213Project 1,81
105390,SOWK401Assignment 1,61
496173,SOWK998Assignment 1,95
706102,SOCI380Assignment 2,79
855925,GOVT601Final Assessment,65
397981,SOWK625Project 1,66
706076,SOCI324Project 1,67
122678,GOVT935Assignment 2,72
850524,SOCI032Project 1,62
750579,GOVT466Final Assessment,85
899648,SOWK755Assignment 1,74
335258,GOVT243Final Assessment,75
721701,SOWK824Project 1,88
347713,GOVT656Project 1,89
560536,SOCI804Final Assessment,60
837386,SOCI775Assignment 1,73
878612,GOVT379Final Assessment,88
847282,SOCI956Project 1,76
398219,SOCI323Assignment 2,82
521279,SOCI185Assignment 1,95
344951,SOCI705Final Assessment,64
696506,SOCI034Final Assessment,90
505708,SOWK653Assignment 1,91
632074,GOVT687Presentation,81
703496,GOVT570Assignment 2,85
412800,GOVT000Assignment 1,93
952751,SOCI070Assignment 2,65
569234,GOVT822Final Assessment,62
434235,SOCI599Assignment 2,89
837267,SOCI209Assignment 2,74
859969,SOWK328Assignment 2,86
432472,GOVT383Final Assessment,70
850821,SOWK237Presentation,80
552237,SOCI082Assignment 1,79
500640,SOWK136Assignment 2,71
986105,SOCI946Project 1,74
629769,GOVT303Final Assessment,71
191211,GOVT935Presentation,94
243108,SOWK732Presentation,61
266878,GOVT480Final Assessment,86
211648,SOCI853Presentation,81
268001,SOWK297Final Assessment,92
896215,GOVT089Assignment 1,73
560988,GOVT681Presentation,71
703256,SOWK906Assignment 2,92
491773,SOWK447Presentation,72
519589,GOVT151Assignment 1,89
880142,GOVT772Final Assessment,88
557574,SOCI280Presentation,65
392299,SOWK440Project 1,89
779067,SOWK905Final Assessment,87
832187,SOWK505Presentation,87
513606,GOVT466Assignment 1,67
113586,GOVT437Assignment 2,90
417751,SOWK164Assignment 2,97
429489,SOCI134Assignment 1,91
248259,SOWK434Final Assessment,61
325264,SOWK455Presentation,85
534953,SOCI405Project 1,98
856468,SOCI736Assignment 1,68
779257,GOVT051Assignment 1,95
498272,SOWK494Assignment 2,95
952387,SOWK634Presentation,84
147166,GOVT522Assignment 1,100
581990,SOCI741Project 1,73
126333,SOWK378Presentation,87
377153,GOVT189Presentation,82
875335,SOCI569Assignment 2,82
904242,SOCI504Project 1,100
383158,SOWK395Project 1,70
642606,SOWK508Final Assessment,60
952402,SOWK077Presentation,70
741838,SOWK022Assignment 1,70
844824,SOWK669Final Assessment,96
703797,SOCI321Presentation,91
701455,GOVT000Assignment 1,88
730452,SOCI944Project 1,99
923796,SOWK629Assignment 1,82
684752,SOWK699Project 1,89
405621,SOWK879Project 1,62
161577,GOVT929Project 1,79
959212,SOWK738Project 1,74
189700,GOVT656Final Assessment,90
479250,SOCI412Presentation,83
320241,GOVT292Presentation,67
928440,GOVT792Presentation,81
647198,SOCI115Project 1,93
982590,SOWK544Project 1,78
359373,SOCI615Final Assessment,64
507112,SOCI968Assignment 1,83
729461,GOVT302Final Assessment,82
111355,SOWK485Final Assessment,80
375877,SOWK964Assignment 1,94
100797,SOWK228Assignment 2,65
169767,SOWK027Assignment 1,98
676678,GOVT490Final Assessment,71
288504,SOWK186Assignment 1,82
898785,SOCI047Presentation,95
471150,SOCI508Presentation,91
414950,GOVT605Presentation,67
764117,SOWK277Final Assessment,90
452310,SOWK461Project 1,60
857331,SOCI640Assignment 1,74
221137,SOWK165Presentation,69
796277,SOCI329Presentation,88
455033,SOCI388Presentation,60
292016,GOVT336Assignment 2,92
673715,SOWK263Project 1,87
677264,GOVT420Final Assessment,76
759019,SOCI091Project 1,64
480081,GOVT541Assignment 1,70
272741,GOVT930Project 1,86
327003,SOCI983Presentation,71
236226,GOVT579Presentation,72
567983,SOWK518Assignment 2,95
125287,SOWK156Assignment 1,60
676353,GOVT091Assignment 2,65
953255,SOWK347Assignment 2,61
238319,SOCI008Final Assessment,71
211619,SOCI790Assignment 2,91
259399,GOVT934Final Assessment,89
204754,GOVT646Final Assessment,64
707293,GOVT348Assignment 2,89
689624,SOWK754Presentation,86
165408,GOVT909Assignment 1,68
228753,SOCI666Assignment 2,70
959329,SOCI663Assignment 1,68
775267,GOVT838Presentation,86
736329,SOCI006Assignment 2,70
743985,SOCI403Presentation,80
893690,SOWK841Project 1,75
452854,GOVT974Assignment 1,78
926783,SOWK399Project 1,66
906327,SOCI245Project 1,72
681749,GOVT774Project 1,84
397090,SOCI349Assignment 1,90
823725,SOWK160Final Assessment,71
360632,SOCI412Final Assessment,77
755429,GOVT548Assignment 2,88
814909,GOVT127Assignment 1,86
817005,SOCI189Final Assessment,66
524813,GOVT913Assignment 1,62
449189,GOVT928Assignment 2,94
527750,SOWK559Project 1,61
899476,SOCI890Presentation,78
834090,GOVT487Presentation,93
894218,GOVT435Assignment 1,64
276459,SOCI058Final Assessment,98
335140,SOWK645Final Assessment,64
744252,SOCI528Assignment 1,70
331977,GOVT928Project 1,60
651498,GOVT785Project 1,80
824863,SOWK562Assignment 1,77
939783,SOWK053Assignment 1,90
472298,SOCI606Final Assessment,99
571644,SOWK886Assignment 2,86
270479,SOCI012Assignment 2,97
694033,SOWK132Project 1,81
462363,GOVT993Presentation,75
363410,GOVT957Assignment 1,97
102512,SOWK610Assignment 1,89
304535,SOWK636Project 1,81
883194,GOVT600Assignment 2,81
194514,SOCI657Assignment 2,96
534000,SOCI545Assignment 1,99
705280,SOWK645Project 1,64
630912,SOCI782Assignment 1,92
810706,SOWK145Assignment 2,60
743014,SOCI296Presentation,86
864598,GOVT881Assignment 2,78
548618,SOCI502Assignment 2,89
681306,GOVT449Assignment 1,79
663026,GOVT646Assignment 1,71
559246,SOWK648Final Assessment,80
836205,SOWK125Assignment 2,84
375364,SOWK145Project 1,67
966107,SOWK261Project 1,98
817655,SOCI290Assignment 2,91
753976,SOWK429Assignment 1,85
909042,SOWK052Presentation,90
122571,SOCI319Project 1,63
389959,SOCI688Assignment 1,63
729641,SOWK314Project 1,66
248777,GOVT595Project 1,61
103925,GOVT321Project 1,79
862992,GOVT305Presentation,81
896805,GOVT802Assignment 1,79
773687,SOWK913Assignment 1,90
422877,SOCI172Assignment 1,85
718086,GOVT408Final Assessment,76
819486,GOVT047Project 1,95
937074,SOWK789Final Assessment,67
599787,SOCI220Assignment 1,92
815956,SOWK664Project 1,82
440487,SOWK706Final Assessment,61
413480,SOWK208Assignment 2,88
999725,SOCI030Final Assessment,76
304297,SOWK144Assignment 1,90
796113,GOVT844Presentation,66
133663,GOVT230Assignment 1,68
878059,SOCI414Assignment 2,60
713931,GOVT743Assignment 1,90
379385,SOCI587Presentation,79
617771,SOCI023Assignment 2,84
287471,SOCI739Project 1,72
725369,SOCI326Assignment 2,91
652858,GOVT490Final Assessment,63
965750,GOVT480Project 1,94
669433,SOWK179Assignment 1,100
176846,SOCI836Assignment 2,79
181885,GOVT208Project 1,61
595478,SOWK623Assignment 1,100
686484,SOWK240Final Assessment,72
858431,GOVT163Final Assessment,68
548628,SOCI969Presentation,75
206523,SOWK054Assignment 2,74
110508,GOVT293Final Assessment,72
422867,SOWK433Final Assessment,69
821641,SOWK887Assignment 2,60
964596,GOVT795Assignment 2,77
285088,GOVT725Assignment 2,100
930690,SOWK761Final Assessment,85
161308,SOCI884Assignment 1,62
259405,SOWK764Final Assessment,86
609282,SOWK353Presentation,84
564243,SOWK574Assignment 1,83
999931,SOWK713Assignment 1,62
106389,SOCI091Project 1,95
128617,SOCI696Assignment 1,64
705925,SOWK073Project 1,60
925567,SOWK774Assignment 1,97
771999,SOCI744Project 1,81
124444,SOCI523Assignment 2,77
916695,GOVT506Assignment 2,75
528592,SOCI769Assignment 2,95
746110,SOWK658Assignment 2,68
205862,GOVT505Assignment 1,81
650179,SOCI218Project 1,61
345582,GOVT781Project 1,79
370804,SOWK684Assignment 2,76
616484,SOCI745Final Assessment,72
833199,SOWK433Final Assessment,95
743450,GOVT627Presentation,75
246110,GOVT444Presentation,79
490170,SOCI241Presentation,72
197735,SOWK076Assignment 2,90
728220,SOWK720Assignment 2,89
456551,SOWK042Assignment 2,95
238045,SOWK102Presentation,64
763677,SOCI094Final Assessment,73
110930,SOWK310Final Assessment,65
323604,SOCI655Assignment 2,88
493237,SOWK381Assignment 1,76
598878,SOCI498Final Assessment,82
920877,SOCI774Assignment 2,60
474023,SOCI790Project 1,74
614706,SOCI042Assignment 1,92
144638,GOVT507Presentation,96
596592,SOCI900Assignment 1,86
871875,GOVT033Project 1,83
140250,SOWK284Presentation,95
970262,SOWK440Project 1,69
518184,GOVT648Assignment 2,69
394033,GOVT077Project 1,86
682886,SOWK680Assignment 1,94
256244,SOCI514Final Assessment,76
891073,SOCI706Assignment 2,68
228545,SOCI943Project 1,95
574706,SOWK913Assignment 2,75
235047,GOVT414Assignment 2,62
764894,SOCI860Final Assessment,93
165320,SOWK529Project 1,71
609697,SOCI235Project 1,64
269319,SOWK129Assignment 1,72
780845,GOVT625Assignment 1,85
390277,GOVT359Assignment 2,80
381025,GOVT222Assignment 2,65
458807,SOCI067Assignment 2,87
754362,SOWK580Presentation,73
816988,GOVT396Assignment 2,81
689998,GOVT865Assignment 1,88
806744,SOWK544Presentation,66
478391,SOWK203Assignment 1,72
340742,SOCI889Assignment 1,78
201857,GOVT290Assignment 1,67
721907,SOWK863Assignment 1,88
144620,SOWK916Final Assessment,96
207917,GOVT479Assignment 2,87
416896,GOVT229Presentation,60
419356,GOVT576Final Assessment,100
416192,GOVT630Assignment 2,77
574792,SOWK736Assignment 2,60
704252,SOWK264Final Assessment,96
613068,GOVT974Assignment 2,65
901128,SOWK337Assignment 2,66
976432,SOCI470Assignment 1,91
973569,GOVT144Presentation,90
745716,GOVT439Assignment 1,74
510776,SOWK902Project 1,85
132416,SOWK944Assignment 1,61
587238,GOVT774Presentation,64
857612,GOVT618Presentation,76
282824,SOWK218Final Assessment,76
136991,SOWK784Assignment 2,100
448338,SOCI804Project 1,73
133485,SOWK186Project 1,87
169578,SOWK568Assignment 2,97
182409,SOCI722Assignment 1,89
601096,SOWK451Final Assessment,100
401491,SOCI934Final Assessment,100
768293,SOCI500Presentation,98
632023,SOCI464Presentation,86
403254,SOCI539Assignment 1,79
136167,SOCI495Presentation,95
815381,SOCI455Project 1,73
345453,SOCI059Presentation,64
109851,GOVT486Presentation,91
147424,GOVT605Project 1,88
662150,SOWK266Final Assessment,62
410007,SOWK151Project 1,63
631358,GOVT958Presentation,93
408717,SOCI555Assignment 2,65
253384,GOVT159Assignment 2,67
122904,SOWK988Presentation,98
285748,SOWK825Project 1,69
721850,SOWK582Final Assessment,100
765904,GOVT633Assignment 1,98
515927,GOVT041Assignment 1,86
429808,GOVT414Presentation,75
870866,SOWK438Assignment 2,63
615170,GOVT200Final Assessment,69
120341,SOWK043Final Assessment,74
743702,GOVT233Presentation,62
880235,SOCI778Presentation,69
125976,GOVT272Final Assessment,94
144238,SOWK066Project 1,66
488633,SOCI122Assignment 2,79
900943,SOCI486Presentation,85
112296,SOWK460Project 1,89
341870,GOVT904Assignment 1,100
117983,SOWK686Presentation,97
768441,GOVT833Assignment 1,71
293039,GOVT604Project 1,83
971992,SOCI948Project 1,72
420512,SOCI473Final Assessment,93
636210,SOWK120Final Assessment,76
277695,SOCI170Assignment 2,83
595562,GOVT812Project 1,63
587026,SOWK074Final Assessment,63
251114,SOWK609Project 1,80
222494,GOVT031Project 1,93
444692,SOCI138Presentation,80
232461,SOCI356Assignment 2,97
797712,SOCI063Presentation,61
320452,GOVT112Assignment 1,62
738261,SOCI301Final Assessment,63
855388,SOCI229Assignment 1,65
500571,SOWK064Assignment 1,86
155957,SOCI917Assignment 1,88
793955,GOVT596Project 1,93
764400,SOCI709Project 1,98
329451,SOWK161Final Assessment,84
817418,SOWK812Assignment 2,94
827632,SOCI124Project 1,86
907458,SOWK087Presentation,63
587012,SOCI998Assignment 2,86
121357,SOCI823Project 1,89
186973,SOWK646Final Assessment,89
179424,SOCI464Assignment 2,79
791203,SOWK482Assignment 1,75
400771,SOCI795Presentation,83
631027,SOCI430Presentation,79
498526,SOCI491Assignment 1,85
266937,GOVT285Final Assessment,75
404961,SOWK485Final Assessment,95
182979,SOWK191Project 1,93
296587,SOWK159Project 1,86
372460,SOWK483Assignment 2,61
387351,GOVT754Assignment 2,67
224355,SOCI987Project 1,71
915420,SOCI078Final Assessment,85
739623,SOCI900Assignment 2,96
616056,GOVT974Project 1,70
135813,SOWK323Project 1,82
316292,SOCI741Presentation,95
735318,SOCI466Final Assessment,98
577441,SOCI307Assignment 2,78
876223,GOVT480Final Assessment,80
381004,SOCI527Project 1,79
261016,SOWK967Presentation,84
799540,SOCI799Assignment 1,70
615136,SOWK047Final Assessment,100
746389,SOCI151Assignment 2,77
886644,SOCI046Presentation,84
244098,SOWK478Final Assessment,83
720998,GOVT536Final Assessment,91
919651,SOCI407Assignment 1,86
784373,SOCI711Assignment 1,100
472225,SOWK409Assignment 2,99
255903,SOWK100Assignment 2,63
111810,SOCI464Project 1,97
768581,SOWK693Presentation,66
916214,GOVT743Presentation,70
328648,SOCI010Assignment 1,73
962053,GOVT183Assignment 1,97
563353,SOCI792Final Assessment,95
761458,SOWK423Project 1,76
390446,SOCI629Presentation,96
540416,GOVT672Assignment 1,60
102024,SOCI598Project 1,75
515711,SOCI268Assignment 1,81
144982,SOCI592Assignment 2,69
116883,GOVT198Assignment 1,90
753956,GOVT739Project 1,94
595510,SOWK089Presentation,87
374839,SOWK427Presentation,89
992137,GOVT131Assignment 2,82
138759,SOCI883Assignment 2,76
981338,GOVT482Project 1,84
539547,GOVT351Presentation,92
698849,SOCI688Project 1,85
221067,SOCI156Project 1,61
250813,GOVT883Final Assessment,70
